barrio,dump_date_month,dump_date_year,precio_unitario_mediana,property_type,state_name,superficies_mediana
Parque Patricios,1,2017,1113.953488372093,store,Capital Federal,430.0
Parque Patricios,2,2017,1113.953488372093,store,Capital Federal,430.0
Parque Patricios,3,2017,1113.953488372093,store,Capital Federal,430.0
Parque Patricios,4,2017,1113.953488372093,store,Capital Federal,430.0
Parque Patricios,5,2017,1113.953488372093,store,Capital Federal,430.0
Parque Patricios,6,2017,1267.2040169133193,store,Capital Federal,238.0
Parque Patricios,7,2017,1113.953488372093,store,Capital Federal,372.5
Patagones,11,2013,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,12,2013,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,1,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,2,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,3,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,4,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,5,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,6,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,7,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,8,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,9,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,10,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,11,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,12,2014,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,1,2015,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,2,2015,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,3,2015,5384.615384615385,apartment,Buenos Aires Interior,65.0
Patagones,8,2014,3694.5812807881775,house,Buenos Aires Interior,203.0
Patagones,9,2014,3694.5812807881775,house,Buenos Aires Interior,203.0
Patagones,12,2014,5635.198135198135,house,Buenos Aires Interior,277.5
Patagones,1,2015,5635.198135198135,house,Buenos Aires Interior,277.5
Patagones,2,2015,5635.198135198135,house,Buenos Aires Interior,277.5
Patagones,3,2015,5635.198135198135,house,Buenos Aires Interior,277.5
Patagones,4,2015,5635.198135198135,house,Buenos Aires Interior,277.5
Patagones,5,2015,9090.90909090909,house,Buenos Aires Interior,165.0
Patagones,6,2015,9090.90909090909,house,Buenos Aires Interior,165.0
Patagones,7,2015,9090.90909090909,house,Buenos Aires Interior,165.0
Patagones,8,2015,9090.90909090909,house,Buenos Aires Interior,165.0
Patagones,9,2015,9090.90909090909,house,Buenos Aires Interior,165.0
Patagones,5,2017,440.7713498622589,house,Buenos Aires Interior,363.0
Paternal,8,2013,1436.904761904762,PH,Capital Federal,107.5
Paternal,9,2013,1436.904761904762,PH,Capital Federal,107.5
Paternal,10,2013,1436.904761904762,PH,Capital Federal,107.5
Paternal,11,2013,1686.3636363636365,PH,Capital Federal,81.0
Paternal,12,2013,1700.0,PH,Capital Federal,78.0
Paternal,1,2014,1727.7777777777778,PH,Capital Federal,68.0
Paternal,2,2014,1727.7777777777778,PH,Capital Federal,68.0
Paternal,3,2014,1655.3291536050156,PH,Capital Federal,74.0
Paternal,4,2014,1297.4773242630386,PH,Capital Federal,86.0
Paternal,5,2014,1297.4773242630386,PH,Capital Federal,94.5
Paternal,6,2014,1275.5102040816328,PH,Capital Federal,102.0
Paternal,7,2014,1237.2881355932204,PH,Capital Federal,118.0
Paternal,8,2014,1237.2881355932204,PH,Capital Federal,118.0
Paternal,9,2014,1829.2682926829266,PH,Capital Federal,82.0
Paternal,10,2014,1664.6341463414633,PH,Capital Federal,101.0
Paternal,11,2014,1500.0,PH,Capital Federal,82.0
Paternal,12,2014,1500.0,PH,Capital Federal,82.0
Paternal,1,2015,1500.0,PH,Capital Federal,82.0
Paternal,2,2015,1500.0,PH,Capital Federal,82.0
Paternal,3,2015,1500.0,PH,Capital Federal,82.0
Paternal,4,2015,1500.0,PH,Capital Federal,82.0
Paternal,5,2015,1500.0,PH,Capital Federal,82.0
Paternal,6,2015,1500.0,PH,Capital Federal,82.0
Paternal,7,2015,1532.258064516129,PH,Capital Federal,72.0
Paternal,8,2015,1452.8985507246375,PH,Capital Federal,75.5
Paternal,9,2015,1360.1566152407668,PH,Capital Federal,101.0
Paternal,10,2015,1452.8985507246375,PH,Capital Federal,101.0
Paternal,11,2015,1257.942057942058,PH,Capital Federal,141.5
Paternal,12,2015,1257.942057942058,PH,Capital Federal,141.5
Paternal,1,2016,1265.900765900766,PH,Capital Federal,105.0
Paternal,2,2016,1265.900765900766,PH,Capital Federal,105.0
Paternal,3,2016,1238.095238095238,PH,Capital Federal,105.0
Paternal,4,2016,1238.095238095238,PH,Capital Federal,105.0
Paternal,5,2016,1238.095238095238,PH,Capital Federal,105.0
Paternal,6,2016,1238.095238095238,PH,Capital Federal,105.0
Paternal,7,2016,1102.803738317757,PH,Capital Federal,123.5
Paternal,8,2016,1000.0,PH,Capital Federal,140.0
Paternal,9,2016,1000.0,PH,Capital Federal,140.0
Paternal,10,2016,1121.4953271028037,PH,Capital Federal,122.0
Paternal,11,2016,1155.3422581459965,PH,Capital Federal,114.5
Paternal,12,2016,1394.3661971830984,PH,Capital Federal,107.0
Paternal,1,2017,1394.3661971830984,PH,Capital Federal,107.0
Paternal,2,2017,1450.0,PH,Capital Federal,107.0
Paternal,3,2017,1666.666666666667,PH,Capital Federal,93.0
Paternal,4,2017,1780.0187617260785,PH,Capital Federal,82.0
Paternal,5,2017,1666.666666666667,PH,Capital Federal,93.0
Paternal,6,2017,1666.666666666667,PH,Capital Federal,93.0
Paternal,7,2017,1576.9230769230771,PH,Capital Federal,109.5
Paternal,8,2013,2024.4237288135598,apartment,Capital Federal,70.0
Paternal,9,2013,2021.0832929782082,apartment,Capital Federal,70.0
Paternal,10,2013,2024.4237288135598,apartment,Capital Federal,70.0
Paternal,11,2013,1954.939024390244,apartment,Capital Federal,56.0
Paternal,12,2013,2000.0,apartment,Capital Federal,52.0
Paternal,1,2014,1979.939024390244,apartment,Capital Federal,52.0
Paternal,2,2014,1959.878048780488,apartment,Capital Federal,52.0
Paternal,3,2014,2055.555555555556,apartment,Capital Federal,52.0
Paternal,4,2014,1787.92966684294,apartment,Capital Federal,54.5
Paternal,5,2014,2136.4769230769234,apartment,Capital Federal,53.0
Paternal,6,2014,1825.5813953488373,apartment,Capital Federal,50.0
Paternal,7,2014,1958.3333333333335,apartment,Capital Federal,57.5
Paternal,8,2014,2000.0,apartment,Capital Federal,52.0
Paternal,9,2014,2000.0,apartment,Capital Federal,55.0
Paternal,10,2014,2090.909090909091,apartment,Capital Federal,55.0
Paternal,11,2014,2000.0,apartment,Capital Federal,56.0
Paternal,12,2014,1958.3333333333335,apartment,Capital Federal,56.0
Paternal,1,2015,1916.666666666667,apartment,Capital Federal,56.0
Paternal,2,2015,1916.666666666667,apartment,Capital Federal,58.0
Paternal,3,2015,1916.666666666667,apartment,Capital Federal,67.0
Paternal,4,2015,1916.666666666667,apartment,Capital Federal,60.0
Paternal,5,2015,1943.181818181818,apartment,Capital Federal,60.0
Paternal,6,2015,1875.0,apartment,Capital Federal,60.0
Paternal,7,2015,1846.1538461538464,apartment,Capital Federal,56.0
Paternal,8,2015,1904.7619047619046,apartment,Capital Federal,56.0
Paternal,9,2015,1916.666666666667,apartment,Capital Federal,45.0
Paternal,10,2015,1921.0526315789475,apartment,Capital Federal,45.0
Paternal,11,2015,1923.0769230769226,apartment,Capital Federal,44.0
Paternal,12,2015,1923.0769230769226,apartment,Capital Federal,44.0
Paternal,1,2016,1987.2721558768071,apartment,Capital Federal,44.5
Paternal,2,2016,2082.3948948948946,apartment,Capital Federal,44.5
Paternal,3,2016,2087.7169811320755,apartment,Capital Federal,52.0
Paternal,4,2016,2104.673076923077,apartment,Capital Federal,51.0
Paternal,5,2016,2114.692307692308,apartment,Capital Federal,52.0
Paternal,6,2016,2114.692307692308,apartment,Capital Federal,52.0
Paternal,7,2016,2087.7169811320755,apartment,Capital Federal,52.0
Paternal,8,2016,2054.2942670537013,apartment,Capital Federal,52.0
Paternal,9,2016,2104.673076923077,apartment,Capital Federal,52.0
Paternal,10,2016,2030.7761904761903,apartment,Capital Federal,55.0
Paternal,11,2016,38277.77777777778,apartment,Capital Federal,36.0
Paternal,12,2016,37609.375,apartment,Capital Federal,36.0
Paternal,1,2017,38281.25,apartment,Capital Federal,36.0
Paternal,2,2017,37525.925925925934,apartment,Capital Federal,33.0
Paternal,3,2017,37612.63858093126,apartment,Capital Federal,33.5
Paternal,4,2017,37752.48842592593,apartment,Capital Federal,33.0
Paternal,5,2017,36230.30303030303,apartment,Capital Federal,36.0
Paternal,6,2017,2557.05996131528,apartment,Capital Federal,40.0
Paternal,7,2017,2257.142857142857,apartment,Capital Federal,40.0
Paternal,8,2013,1030.9375,house,Capital Federal,180.0
Paternal,9,2013,1030.9375,house,Capital Federal,180.0
Paternal,10,2013,1030.9375,house,Capital Federal,180.0
Paternal,11,2013,1656.8627450980387,house,Capital Federal,150.0
Paternal,12,2013,1656.8627450980387,house,Capital Federal,150.0
Paternal,1,2014,1466.666666666667,house,Capital Federal,140.0
Paternal,2,2014,1483.3333333333335,house,Capital Federal,153.0
Paternal,3,2014,1438.4615384615386,house,Capital Federal,135.0
Paternal,4,2014,1065.5737704918033,house,Capital Federal,183.0
Paternal,5,2014,1014.8648648648648,house,Capital Federal,171.5
Paternal,6,2014,1065.5737704918033,house,Capital Federal,160.0
Paternal,7,2014,1147.5409836065573,house,Capital Federal,160.0
Paternal,8,2014,1192.414559599889,house,Capital Federal,156.5
Paternal,9,2014,1634.4086021505375,house,Capital Federal,130.0
Paternal,10,2014,1634.4086021505375,house,Capital Federal,130.0
Paternal,11,2014,1634.4086021505375,house,Capital Federal,130.0
Paternal,12,2014,1173.9130434782608,house,Capital Federal,183.0
Paternal,1,2015,1173.9130434782608,house,Capital Federal,230.0
Paternal,2,2015,1173.9130434782608,house,Capital Federal,230.0
Paternal,3,2015,1173.9130434782608,house,Capital Federal,183.0
Paternal,4,2015,1173.9130434782608,house,Capital Federal,206.5
Paternal,5,2015,1173.9130434782608,house,Capital Federal,230.0
Paternal,6,2015,1173.9130434782608,house,Capital Federal,230.0
Paternal,7,2015,1160.7270135424092,house,Capital Federal,230.0
Paternal,8,2015,1374.2857142857147,house,Capital Federal,230.0
Paternal,9,2015,1246.9565217391305,house,Capital Federal,228.5
Paternal,10,2015,1246.9565217391305,house,Capital Federal,228.5
Paternal,11,2015,1246.9565217391305,house,Capital Federal,228.5
Paternal,12,2015,1246.9565217391305,house,Capital Federal,228.5
Paternal,1,2016,1437.5,house,Capital Federal,160.0
Paternal,2,2016,1437.5,house,Capital Federal,160.0
Paternal,3,2016,1437.5,house,Capital Federal,160.0
Paternal,4,2016,1157.0759911894274,house,Capital Federal,193.5
Paternal,5,2016,1202.1857923497266,house,Capital Federal,183.0
Paternal,6,2016,1361.9624613922547,house,Capital Federal,205.0
Paternal,7,2016,827.4231678486998,house,Capital Federal,371.0
Paternal,8,2016,852.0375751137772,house,Capital Federal,352.5
Paternal,9,2016,892.7535000920147,house,Capital Federal,352.5
Paternal,10,2016,1008.5873707131193,house,Capital Federal,277.0
Paternal,11,2016,1202.1857923497266,house,Capital Federal,334.0
Paternal,12,2016,1250.0,house,Capital Federal,220.0
Paternal,1,2017,1250.0,house,Capital Federal,334.0
Paternal,2,2017,1278.688524590164,house,Capital Federal,220.0
Paternal,3,2017,1286.4030858244937,house,Capital Federal,241.0
Paternal,4,2017,1278.688524590164,house,Capital Federal,242.0
Paternal,5,2017,1250.0,house,Capital Federal,302.0
Paternal,6,2017,1250.0,house,Capital Federal,302.0
Paternal,7,2017,1202.1857923497266,house,Capital Federal,345.0
Paternal,1,2015,2641.509433962264,store,Capital Federal,159.0
Paternal,2,2015,2641.509433962264,store,Capital Federal,159.0
Paternal,3,2015,2641.509433962264,store,Capital Federal,159.0
Paternal,4,2015,1399.8633613117313,store,Capital Federal,134.0
Paternal,5,2015,1399.8633613117313,store,Capital Federal,78.0
Paternal,6,2015,1399.8633613117313,store,Capital Federal,134.0
Paternal,8,2015,1399.8633613117313,store,Capital Federal,134.0
Paternal,9,2015,1055.045871559633,store,Capital Federal,159.0
Paternal,10,2015,1055.045871559633,store,Capital Federal,109.0
Paternal,11,2015,1055.045871559633,store,Capital Federal,109.0
Paternal,12,2015,1055.045871559633,store,Capital Federal,109.0
Paternal,1,2016,845.3237410071943,store,Capital Federal,556.0
Paternal,2,2016,845.3237410071943,store,Capital Federal,556.0
Paternal,9,2016,1156.5836298932386,store,Capital Federal,562.0
Paternal,10,2016,1156.5836298932386,store,Capital Federal,562.0
Paternal,11,2016,1088.627732259281,store,Capital Federal,387.0
Paternal,12,2016,1156.5836298932386,store,Capital Federal,330.0
Paternal,1,2017,1156.5836298932386,store,Capital Federal,250.0
Paternal,2,2017,1156.5836298932386,store,Capital Federal,250.0
Paternal,3,2017,1156.5836298932386,store,Capital Federal,250.0
Paternal,4,2017,925.9259259259261,store,Capital Federal,250.0
Paternal,5,2017,1071.4285714285713,store,Capital Federal,135.0
Paternal,6,2017,1071.4285714285713,store,Capital Federal,135.0
Paternal,7,2017,1071.4285714285713,store,Capital Federal,250.0
Pehuajó,8,2013,1333.3333333333333,apartment,Buenos Aires Interior,50.0
Pehuajó,9,2013,1333.3333333333333,apartment,Buenos Aires Interior,50.0
Pehuajó,1,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,2,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,3,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,4,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,5,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,6,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,7,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,8,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,9,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,10,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,11,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pehuajó,12,2015,211.11111111111111,house,Buenos Aires Interior,450.0
Pergamino,11,2014,2833.333333333333,house,Buenos Aires Interior,300.0
Pergamino,12,2014,2833.333333333333,house,Buenos Aires Interior,300.0
Pergamino,1,2015,2833.333333333333,house,Buenos Aires Interior,300.0
Pergamino,2,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,3,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,4,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,5,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,6,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,7,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,8,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,9,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,10,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,11,2015,1937.5,house,Buenos Aires Interior,390.0
Pergamino,12,2015,1041.6666666666667,house,Buenos Aires Interior,333.0
Pergamino,11,2016,647.0588235294118,house,Buenos Aires Interior,340.0
Pergamino,12,2016,647.0588235294118,house,Buenos Aires Interior,340.0
Pergamino,1,2017,647.0588235294118,house,Buenos Aires Interior,340.0
Pergamino,2,2017,647.0588235294118,house,Buenos Aires Interior,340.0
Pergamino,3,2017,688.1127450980391,house,Buenos Aires Interior,410.0
Pergamino,4,2017,647.0588235294118,house,Buenos Aires Interior,340.0
Pergamino,5,2017,596.2566844919786,house,Buenos Aires Interior,340.0
Pergamino,6,2017,647.0588235294118,house,Buenos Aires Interior,340.0
Pergamino,7,2017,647.0588235294118,house,Buenos Aires Interior,340.0
Pila,8,2013,1463.8888888888887,PH,Buenos Aires Interior,80.0
Pila,9,2013,1463.8888888888887,PH,Buenos Aires Interior,80.0
Pila,10,2013,1650.0,PH,Buenos Aires Interior,70.0
Pila,11,2013,1463.8888888888887,PH,Buenos Aires Interior,80.0
Pila,8,2013,14322.105263157895,apartment,Buenos Aires Interior,65.0
Pila,9,2013,13840.10659560293,apartment,Buenos Aires Interior,66.5
Pila,10,2013,3715.596330275229,apartment,Buenos Aires Interior,68.0
Pila,11,2013,3094.696969696969,apartment,Buenos Aires Interior,68.0
Pila,8,2013,1505.6935817805384,house,Buenos Aires Interior,194.5
Pila,9,2013,1505.6935817805384,house,Buenos Aires Interior,194.5
Pila,10,2013,1511.3871635610767,house,Buenos Aires Interior,200.0
Pila,11,2013,1471.801255683048,house,Buenos Aires Interior,194.5
Pilar,8,2013,4000.0,PH,Bs.As. G.B.A. Zona Norte,20.0
Pilar,9,2013,4000.0,PH,Bs.As. G.B.A. Zona Norte,20.0
Pilar,10,2013,4925.0,PH,Bs.As. G.B.A. Zona Norte,20.0
Pilar,11,2013,3000.0,PH,Bs.As. G.B.A. Zona Norte,30.0
Pilar,12,2013,5850.0,PH,Bs.As. G.B.A. Zona Norte,30.0
Pilar,1,2014,2320.0,PH,Bs.As. G.B.A. Zona Norte,50.0
Pilar,2,2014,4160.0,PH,Bs.As. G.B.A. Zona Norte,40.0
Pilar,3,2014,2320.0,PH,Bs.As. G.B.A. Zona Norte,50.0
Pilar,4,2014,2320.0,PH,Bs.As. G.B.A. Zona Norte,40.0
Pilar,5,2014,2320.0,PH,Bs.As. G.B.A. Zona Norte,54.0
Pilar,6,2014,2320.0,PH,Bs.As. G.B.A. Zona Norte,40.0
Pilar,7,2014,2464.054054054054,PH,Bs.As. G.B.A. Zona Norte,53.0
Pilar,8,2014,2201.2195121951213,PH,Bs.As. G.B.A. Zona Norte,64.0
Pilar,9,2014,764.7058823529413,PH,Bs.As. G.B.A. Zona Norte,85.0
Pilar,10,2014,764.7058823529413,PH,Bs.As. G.B.A. Zona Norte,85.0
Pilar,11,2014,764.7058823529413,PH,Bs.As. G.B.A. Zona Norte,85.0
Pilar,12,2014,764.7058823529413,PH,Bs.As. G.B.A. Zona Norte,85.0
Pilar,1,2015,764.7058823529413,PH,Bs.As. G.B.A. Zona Norte,85.0
Pilar,4,2015,722.2222222222223,PH,Bs.As. G.B.A. Zona Norte,90.0
Pilar,5,2015,722.2222222222223,PH,Bs.As. G.B.A. Zona Norte,90.0
Pilar,6,2015,722.2222222222223,PH,Bs.As. G.B.A. Zona Norte,90.0
Pilar,8,2015,722.2222222222223,PH,Bs.As. G.B.A. Zona Norte,90.0
Pilar,9,2015,1012.9870129870128,PH,Bs.As. G.B.A. Zona Norte,77.0
Pilar,10,2015,1012.9870129870128,PH,Bs.As. G.B.A. Zona Norte,77.0
Pilar,11,2015,1012.9870129870128,PH,Bs.As. G.B.A. Zona Norte,77.0
Pilar,12,2015,1012.9870129870128,PH,Bs.As. G.B.A. Zona Norte,77.0
Pilar,1,2016,898.0029404557705,PH,Bs.As. G.B.A. Zona Norte,99.0
Pilar,2,2016,898.0029404557705,PH,Bs.As. G.B.A. Zona Norte,99.0
Pilar,3,2016,695.5634880163182,PH,Bs.As. G.B.A. Zona Norte,201.0
Pilar,4,2016,608.1081081081081,PH,Bs.As. G.B.A. Zona Norte,296.0
Pilar,5,2016,143.75,PH,Bs.As. G.B.A. Zona Norte,800.0
Pilar,6,2016,143.75,PH,Bs.As. G.B.A. Zona Norte,800.0
Pilar,7,2016,933.3333333333336,PH,Bs.As. G.B.A. Zona Norte,95.0
Pilar,8,2016,933.3333333333336,PH,Bs.As. G.B.A. Zona Norte,75.0
Pilar,9,2016,933.3333333333336,PH,Bs.As. G.B.A. Zona Norte,75.0
Pilar,10,2016,933.3333333333336,PH,Bs.As. G.B.A. Zona Norte,75.0
Pilar,11,2016,933.3333333333336,PH,Bs.As. G.B.A. Zona Norte,75.0
Pilar,12,2016,933.3333333333336,PH,Bs.As. G.B.A. Zona Norte,75.0
Pilar,1,2017,933.3333333333336,PH,Bs.As. G.B.A. Zona Norte,75.0
Pilar,2,2017,878.7593984962407,PH,Bs.As. G.B.A. Zona Norte,117.5
Pilar,3,2017,878.7593984962407,PH,Bs.As. G.B.A. Zona Norte,117.5
Pilar,4,2017,878.7593984962407,PH,Bs.As. G.B.A. Zona Norte,117.5
Pilar,5,2017,711.1111111111113,PH,Bs.As. G.B.A. Zona Norte,95.0
Pilar,6,2017,878.7593984962407,PH,Bs.As. G.B.A. Zona Norte,117.5
Pilar,7,2017,578.9473684210526,PH,Bs.As. G.B.A. Zona Norte,140.0
Pilar,8,2013,1771.712158808933,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,9,2013,1777.340676632573,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,10,2013,1740.7407407407404,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,11,2013,1777.340676632573,apartment,Bs.As. G.B.A. Zona Norte,60.0
Pilar,12,2013,1847.1384713783177,apartment,Bs.As. G.B.A. Zona Norte,59.0
Pilar,1,2014,2052.6315789473683,apartment,Bs.As. G.B.A. Zona Norte,58.0
Pilar,2,2014,1809.8307447232178,apartment,Bs.As. G.B.A. Zona Norte,59.0
Pilar,3,2014,2211.8164414414414,apartment,Bs.As. G.B.A. Zona Norte,58.0
Pilar,4,2014,1839.000547345375,apartment,Bs.As. G.B.A. Zona Norte,61.0
Pilar,5,2014,1821.2390846130684,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,6,2014,3496.5034965034965,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,7,2014,1958.9430894308944,apartment,Bs.As. G.B.A. Zona Norte,60.0
Pilar,8,2014,1829.2682926829266,apartment,Bs.As. G.B.A. Zona Norte,60.0
Pilar,9,2014,1600.0,apartment,Bs.As. G.B.A. Zona Norte,60.0
Pilar,10,2014,1574.0740740740741,apartment,Bs.As. G.B.A. Zona Norte,61.0
Pilar,11,2014,1535.7142857142858,apartment,Bs.As. G.B.A. Zona Norte,60.0
Pilar,12,2014,1465.5172413793102,apartment,Bs.As. G.B.A. Zona Norte,64.0
Pilar,1,2015,1474.537037037037,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,2,2015,1444.4444444444446,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,3,2015,1444.4444444444446,apartment,Bs.As. G.B.A. Zona Norte,60.0
Pilar,4,2015,1363.6363636363635,apartment,Bs.As. G.B.A. Zona Norte,64.0
Pilar,5,2015,1345.8646616541353,apartment,Bs.As. G.B.A. Zona Norte,65.0
Pilar,6,2015,1372.969588550984,apartment,Bs.As. G.B.A. Zona Norte,65.5
Pilar,7,2015,1440.677966101695,apartment,Bs.As. G.B.A. Zona Norte,58.0
Pilar,8,2015,1507.0607311320755,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,9,2015,1535.7142857142858,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,10,2015,1581.1935483870968,apartment,Bs.As. G.B.A. Zona Norte,57.0
Pilar,11,2015,1581.0967741935483,apartment,Bs.As. G.B.A. Zona Norte,58.0
Pilar,12,2015,1566.0377358490564,apartment,Bs.As. G.B.A. Zona Norte,59.0
Pilar,1,2016,19843.478260869564,apartment,Bs.As. G.B.A. Zona Norte,49.0
Pilar,2,2016,14185.365853658535,apartment,Bs.As. G.B.A. Zona Norte,52.0
Pilar,3,2016,14185.365853658535,apartment,Bs.As. G.B.A. Zona Norte,52.0
Pilar,4,2016,1396.8253968253964,apartment,Bs.As. G.B.A. Zona Norte,55.0
Pilar,5,2016,1396.8253968253964,apartment,Bs.As. G.B.A. Zona Norte,63.0
Pilar,6,2016,1564.1025641025644,apartment,Bs.As. G.B.A. Zona Norte,63.0
Pilar,7,2016,1726.1904761904761,apartment,Bs.As. G.B.A. Zona Norte,67.0
Pilar,8,2016,1825.7225853304287,apartment,Bs.As. G.B.A. Zona Norte,69.5
Pilar,9,2016,1833.333333333333,apartment,Bs.As. G.B.A. Zona Norte,68.0
Pilar,10,2016,1720.3703703703704,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,11,2016,1644.315668202765,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,12,2016,1629.090909090909,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,1,2017,1563.8181818181818,apartment,Bs.As. G.B.A. Zona Norte,62.0
Pilar,2,2017,1500.0,apartment,Bs.As. G.B.A. Zona Norte,60.0
Pilar,3,2017,1542.552631578947,apartment,Bs.As. G.B.A. Zona Norte,60.0
Pilar,4,2017,1563.8181818181818,apartment,Bs.As. G.B.A. Zona Norte,61.0
Pilar,5,2017,1600.0,apartment,Bs.As. G.B.A. Zona Norte,67.0
Pilar,6,2017,1669.69696969697,apartment,Bs.As. G.B.A. Zona Norte,71.0
Pilar,7,2017,1750.0,apartment,Bs.As. G.B.A. Zona Norte,68.0
Pilar,8,2013,1196.0403726708073,house,Bs.As. G.B.A. Zona Norte,270.0
Pilar,9,2013,1192.6005466614606,house,Bs.As. G.B.A. Zona Norte,267.5
Pilar,10,2013,1196.5811965811965,house,Bs.As. G.B.A. Zona Norte,270.0
Pilar,11,2013,1178.7166085946574,house,Bs.As. G.B.A. Zona Norte,267.5
Pilar,12,2013,1178.4576888080073,house,Bs.As. G.B.A. Zona Norte,270.0
Pilar,1,2014,1176.4705882352941,house,Bs.As. G.B.A. Zona Norte,270.0
Pilar,2,2014,1170.2127659574471,house,Bs.As. G.B.A. Zona Norte,275.0
Pilar,3,2014,1187.5,house,Bs.As. G.B.A. Zona Norte,260.0
Pilar,4,2014,687.7022653721683,house,Bs.As. G.B.A. Zona Norte,400.0
Pilar,5,2014,658.2545917762768,house,Bs.As. G.B.A. Zona Norte,420.0
Pilar,6,2014,742.3580786026201,house,Bs.As. G.B.A. Zona Norte,390.0
Pilar,7,2014,980.9936244436426,house,Bs.As. G.B.A. Zona Norte,312.0
Pilar,8,2014,883.7052062204191,house,Bs.As. G.B.A. Zona Norte,330.0
Pilar,9,2014,643.40239912759,house,Bs.As. G.B.A. Zona Norte,420.0
Pilar,10,2014,789.4736842105265,house,Bs.As. G.B.A. Zona Norte,400.0
Pilar,11,2014,614.9068322981368,house,Bs.As. G.B.A. Zona Norte,409.0
Pilar,12,2014,576.4811738648948,house,Bs.As. G.B.A. Zona Norte,417.0
Pilar,1,2015,573.4767025089607,house,Bs.As. G.B.A. Zona Norte,410.0
Pilar,2,2015,611.3505747126436,house,Bs.As. G.B.A. Zona Norte,410.0
Pilar,3,2015,852.9616724738676,house,Bs.As. G.B.A. Zona Norte,380.0
Pilar,4,2015,413.5382059800665,house,Bs.As. G.B.A. Zona Norte,800.0
Pilar,5,2015,400.0,house,Bs.As. G.B.A. Zona Norte,800.0
Pilar,6,2015,437.5,house,Bs.As. G.B.A. Zona Norte,800.0
Pilar,7,2015,785.0,house,Bs.As. G.B.A. Zona Norte,361.0
Pilar,8,2015,452.4731182795699,house,Bs.As. G.B.A. Zona Norte,760.0
Pilar,9,2015,575.0,house,Bs.As. G.B.A. Zona Norte,500.0
Pilar,10,2015,515.4933721506442,house,Bs.As. G.B.A. Zona Norte,600.0
Pilar,11,2015,532.4813631522896,house,Bs.As. G.B.A. Zona Norte,580.0
Pilar,12,2015,533.8821831540279,house,Bs.As. G.B.A. Zona Norte,580.0
Pilar,1,2016,426.2295081967213,house,Bs.As. G.B.A. Zona Norte,847.0
Pilar,2,2016,426.2295081967213,house,Bs.As. G.B.A. Zona Norte,850.0
Pilar,3,2016,359.05923344947746,house,Bs.As. G.B.A. Zona Norte,834.5
Pilar,4,2016,398.5507246376812,house,Bs.As. G.B.A. Zona Norte,806.0
